plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
3765,1677,37,pay_in_4,4,202.43,202.43,0,2026-03-18,active
3766,1677,18,pay_in_4,4,590.35,590.35,0,2025-11-15,paid_off
3767,1678,24,pay_in_4,4,1581.53,1581.53,0,2026-03-02,active
3768,1679,24,pay_in_4,4,581.21,581.21,0,2025-07-09,active
3769,1679,40,pay_monthly_12,12,188.48,240.72,2810,2026-04-04,active
3770,1679,32,pay_in_3,3,621.54,621.54,0,2026-05-11,active
3771,1679,26,pay_in_3,3,318.50,318.50,0,2025-12-27,active
3772,1680,61,pay_in_3,3,66.84,66.84,0,2026-04-15,active
3773,1680,54,pay_monthly_6,6,204.09,222.75,1854,2026-06-04,active
3774,1684,55,pay_in_3,3,69.74,69.74,0,2025-09-11,active
3775,1684,8,pay_monthly_6,6,340.34,382.72,2525,2026-05-23,active
3776,1684,19,pay_in_3,3,399.89,399.89,0,2025-07-17,paid_off
3777,1685,40,pay_in_4,4,395.45,395.45,0,2025-12-12,active
3778,1685,43,pay_monthly_6,6,44.87,49.77,2215,2025-09-18,active
3779,1685,30,pay_monthly_6,6,258.07,287.19,2288,2025-04-04,active
3780,1685,18,pay_in_4,4,724.22,724.22,0,2025-03-14,paid_off
3781,1685,21,pay_monthly_6,6,1287.00,1385.00,1544,2026-01-15,active
3782,1687,34,pay_in_4,4,386.97,386.97,0,2025-12-20,delinquent
3783,1687,33,pay_in_4,4,750.57,750.57,0,2025-10-23,active
3784,1687,5,pay_in_4,4,710.87,710.87,0,2026-04-11,paid_off
3785,1687,35,pay_in_4,4,79.97,79.97,0,2025-12-17,paid_off
3786,1687,26,pay_in_4,4,449.27,449.27,0,2025-12-24,paid_off
3787,1688,44,pay_in_4,4,41.84,41.84,0,2026-04-20,delinquent
3788,1688,29,pay_monthly_6,6,348.24,387.91,2310,2025-11-03,active
3789,1689,7,pay_in_4,4,383.12,383.12,0,2026-04-28,active
3790,1690,58,pay_in_4,4,141.65,141.65,0,2026-06-11,active
3791,1691,29,pay_in_4,4,282.93,282.93,0,2025-10-16,paid_off
3792,1691,31,pay_in_4,4,649.26,649.26,0,2026-06-06,active
3793,1691,42,pay_in_4,4,92.56,92.56,0,2026-03-11,paid_off
3794,1692,32,pay_monthly_6,6,359.25,387.74,1608,2026-05-12,active
3795,1692,30,pay_in_4,4,178.90,178.90,0,2025-08-15,paid_off
3796,1693,36,pay_in_3,3,166.62,166.62,0,2026-02-07,paid_off
3797,1693,27,pay_monthly_12,12,950.00,1246.09,3160,2025-11-24,active
3798,1694,27,pay_in_4,4,756.74,756.74,0,2026-01-20,active
3799,1694,8,pay_in_3,3,91.44,91.44,0,2026-06-13,active
3800,1695,30,pay_in_4,4,472.74,472.74,0,2026-05-26,active
3801,1695,5,pay_in_4,4,167.48,167.48,0,2026-04-25,active
3802,1696,17,pay_monthly_6,6,515.32,575.55,2370,2025-04-18,active
3803,1696,17,pay_in_3,3,1600.00,1600.00,0,2026-06-22,active
3804,1697,33,pay_monthly_6,6,502.90,544.27,1668,2025-08-11,paid_off
3805,1697,51,pay_in_4,4,714.93,714.93,0,2025-11-13,paid_off
3806,1697,46,pay_monthly_12,12,394.61,476.77,2111,2026-04-07,active
3807,1700,19,pay_in_4,4,546.58,546.58,0,2025-06-11,active
3808,1700,38,pay_in_4,4,260.14,260.14,0,2026-06-21,active
3809,1700,45,pay_in_4,4,146.78,146.78,0,2026-01-11,paid_off
3810,1701,31,pay_monthly_6,6,220.98,240.50,1791,2026-02-28,defaulted
3811,1701,31,pay_in_3,3,482.12,482.12,0,2025-10-11,paid_off
3812,1701,41,pay_in_3,3,130.08,130.08,0,2026-01-08,paid_off
3813,1702,29,pay_in_4,4,270.88,270.88,0,2025-11-26,active
3814,1702,16,pay_in_4,4,832.24,832.24,0,2026-02-20,active
3815,1702,43,pay_in_4,4,128.53,128.53,0,2025-12-14,active
3816,1703,42,pay_in_4,4,100.25,100.25,0,2026-03-21,paid_off
3817,1703,17,pay_monthly_12,12,579.22,705.13,2204,2026-06-02,active
3818,1703,24,pay_in_4,4,1827.58,1827.58,0,2025-09-11,active
3819,1703,26,pay_monthly_12,12,2415.97,2972.85,2337,2026-04-28,active
3820,1703,54,pay_in_4,4,235.86,235.86,0,2026-05-10,active
3821,1703,42,pay_monthly_6,6,92.23,101.20,1973,2026-02-27,active
3822,1704,61,pay_monthly_12,12,55.03,73.33,3371,2026-03-27,defaulted
3823,1706,45,pay_in_4,4,133.81,133.81,0,2026-03-17,paid_off
3824,1710,45,pay_monthly_12,12,638.33,770.17,2094,2026-04-24,active
3825,1710,27,pay_in_3,3,909.18,909.18,0,2026-03-18,active
3826,1710,50,pay_in_4,4,104.00,104.00,0,2026-05-28,defaulted
3827,1712,33,pay_monthly_6,6,1008.85,1122.08,2276,2026-03-18,defaulted
3828,1713,27,pay_in_3,3,514.98,514.98,0,2026-05-22,active
3829,1713,13,pay_in_4,4,612.79,612.79,0,2025-09-05,paid_off
3830,1713,11,pay_in_4,4,437.85,437.85,0,2026-06-20,active
3831,1714,59,pay_monthly_12,12,76.78,102.33,3374,2026-04-22,active
3832,1716,47,pay_in_4,4,62.71,62.71,0,2026-01-04,paid_off
3833,1716,61,pay_monthly_6,6,81.55,90.74,2284,2025-10-26,paid_off
3834,1716,19,pay_in_4,4,463.86,463.86,0,2025-04-13,paid_off
3835,1716,29,pay_in_3,3,527.21,527.21,0,2025-11-28,paid_off
3836,1717,17,pay_in_4,4,643.02,643.02,0,2026-03-23,paid_off
3837,1717,58,pay_in_3,3,177.40,177.40,0,2026-04-18,active
3838,1717,10,pay_in_4,4,670.60,670.60,0,2025-07-18,active
3839,1717,47,pay_monthly_12,12,470.03,625.80,3360,2026-05-08,active
3840,1717,39,pay_in_4,4,179.59,179.59,0,2025-05-08,paid_off
3841,1718,5,pay_in_3,3,681.99,681.99,0,2026-06-15,active
3842,1719,19,pay_in_4,4,320.54,320.54,0,2025-09-23,delinquent
3843,1719,3,pay_in_4,4,607.02,607.02,0,2026-02-26,defaulted
3844,1719,32,pay_in_4,4,411.29,411.29,0,2025-04-04,paid_off
3845,1720,15,pay_in_4,4,576.17,576.17,0,2025-11-25,paid_off
3846,1720,43,pay_monthly_6,6,358.47,388.29,1687,2026-03-16,active
3847,1720,47,pay_in_3,3,203.00,203.00,0,2025-12-27,active
3848,1720,52,pay_monthly_6,6,233.51,254.00,1779,2026-02-10,active
3849,1722,39,pay_in_3,3,91.78,91.78,0,2026-02-02,paid_off
3850,1722,52,pay_monthly_6,6,349.00,379.64,1780,2026-06-19,active
3851,1723,38,pay_in_4,4,152.55,152.55,0,2026-04-15,defaulted
3852,1723,22,pay_monthly_12,12,750.00,901.13,2043,2025-12-12,active
3853,1724,51,pay_in_4,4,111.65,111.65,0,2026-04-03,active
3854,1725,33,pay_in_4,4,1243.67,1243.67,0,2026-02-24,paid_off
3855,1725,40,pay_in_3,3,122.67,122.67,0,2026-05-18,active
3856,1725,38,pay_in_3,3,240.26,240.26,0,2026-06-17,active
3857,1726,10,pay_monthly_6,6,283.33,309.35,1862,2026-06-24,active
3858,1726,25,pay_in_3,3,600.00,600.00,0,2026-05-10,active
3859,1726,51,pay_in_3,3,225.17,225.17,0,2026-03-27,active
3860,1726,54,pay_in_4,4,51.38,51.38,0,2025-11-03,active
3861,1726,4,pay_in_4,4,600.00,600.00,0,2025-05-26,active
3862,1726,24,pay_in_4,4,510.25,510.25,0,2025-01-04,active
3863,1727,29,pay_monthly_6,6,1468.52,1612.71,1991,2026-06-14,active
3864,1727,3,pay_in_4,4,401.92,401.92,0,2026-04-24,active
3865,1727,38,pay_in_4,4,103.86,103.86,0,2025-08-06,active
3866,1729,55,pay_monthly_6,6,69.48,76.14,1943,2026-04-15,active
3867,1729,51,pay_in_4,4,251.42,251.42,0,2026-05-15,defaulted
3868,1729,11,pay_in_3,3,679.66,679.66,0,2026-06-20,active
3869,1731,30,pay_in_4,4,310.04,310.04,0,2026-04-21,active
3870,1731,12,pay_in_4,4,943.58,943.58,0,2025-09-19,active
3871,1732,24,pay_monthly_6,6,1177.22,1266.68,1541,2025-02-04,delinquent
3872,1734,55,pay_monthly_6,6,37.86,40.98,1670,2025-06-12,paid_off
3873,1734,52,pay_in_4,4,643.05,643.05,0,2025-09-21,paid_off
3874,1734,13,pay_in_4,4,683.62,683.62,0,2025-08-24,paid_off
3875,1735,38,pay_in_4,4,137.01,137.01,0,2025-08-12,active
3876,1735,22,pay_monthly_6,6,1150.00,1240.85,1602,2025-06-05,paid_off
3877,1735,47,pay_in_4,4,332.51,332.51,0,2025-05-10,active
3878,1735,50,pay_in_4,4,285.56,285.56,0,2025-07-11,active
3879,1735,35,pay_in_4,4,105.00,105.00,0,2025-02-22,defaulted
3880,1736,30,pay_monthly_12,12,717.74,869.37,2142,2025-12-23,active
3881,1736,56,pay_in_4,4,100.93,100.93,0,2025-08-27,active
3882,1737,49,pay_in_3,3,170.98,170.98,0,2026-06-20,active
3883,1737,49,pay_in_4,4,180.94,180.94,0,2026-06-20,active
3884,1737,54,pay_in_3,3,423.30,423.30,0,2026-04-10,active
3885,1737,16,pay_in_4,4,427.69,427.69,0,2026-05-27,active
3886,1737,42,pay_in_4,4,190.06,190.06,0,2026-03-27,delinquent
3887,1740,45,pay_monthly_12,12,340.05,414.91,2232,2026-05-22,active
3888,1741,29,pay_in_4,4,315.90,315.90,0,2025-05-15,paid_off
3889,1741,56,pay_in_4,4,52.80,52.80,0,2026-03-02,delinquent
3890,1741,29,pay_in_4,4,426.88,426.88,0,2025-08-15,active
3891,1742,10,pay_in_4,4,316.27,316.27,0,2026-03-23,paid_off
3892,1742,4,pay_in_4,4,1049.80,1049.80,0,2026-02-05,active
3893,1742,23,pay_in_4,4,797.46,797.46,0,2025-11-09,active
3894,1742,60,pay_in_4,4,131.40,131.40,0,2025-11-08,paid_off
3895,1743,44,pay_in_4,4,141.55,141.55,0,2025-10-19,active
3896,1743,29,pay_in_4,4,510.06,510.06,0,2025-11-12,active
3897,1743,16,pay_in_4,4,704.37,704.37,0,2025-08-02,active
3898,1743,46,pay_in_4,4,169.94,169.94,0,2025-04-06,active
3899,1743,60,pay_monthly_6,6,174.69,190.13,1792,2025-08-04,paid_off
3900,1744,37,pay_in_4,4,39.42,39.42,0,2026-06-12,active
3901,1744,4,pay_in_4,4,619.66,619.66,0,2026-04-15,paid_off
3902,1744,23,pay_monthly_6,6,1119.00,1222.41,1874,2026-05-27,active
3903,1745,53,pay_in_4,4,246.93,246.93,0,2026-05-28,defaulted
3904,1746,5,pay_in_4,4,306.69,306.69,0,2025-07-17,paid_off
3905,1746,21,pay_monthly_12,12,913.85,1139.90,2508,2026-06-17,active
3906,1746,36,pay_in_4,4,92.19,92.19,0,2026-02-21,defaulted
3907,1746,51,pay_in_4,4,549.58,549.58,0,2026-05-17,active
3908,1746,4,pay_monthly_6,6,232.83,257.01,2106,2026-01-02,paid_off
3909,1746,42,pay_monthly_12,12,238.14,291.01,2251,2025-08-09,active
3910,1747,43,pay_in_4,4,141.62,141.62,0,2026-04-23,active
3911,1748,19,pay_in_4,4,831.61,831.61,0,2026-01-07,paid_off
3912,1748,33,pay_monthly_6,6,529.54,572.29,1637,2025-10-25,active
3913,1748,3,pay_monthly_6,6,223.94,250.44,2400,2026-06-09,active
3914,1748,29,pay_monthly_12,12,478.35,613.80,2871,2026-01-05,defaulted
3915,1749,43,pay_in_4,4,164.55,164.55,0,2026-04-11,active
3916,1749,20,pay_in_4,4,950.00,950.00,0,2026-03-19,paid_off
3917,1750,24,pay_in_4,4,1117.94,1117.94,0,2026-03-24,active
3918,1750,20,pay_in_4,4,1083.22,1083.22,0,2026-03-11,paid_off
3919,1750,18,pay_monthly_6,6,513.10,572.51,2348,2025-07-20,paid_off
3920,1750,61,pay_in_4,4,68.58,68.58,0,2026-02-18,paid_off
3921,1750,61,pay_monthly_6,6,80.92,90.17,2317,2026-03-26,active
3922,1750,61,pay_in_4,4,55.77,55.77,0,2026-04-19,paid_off
3923,1751,37,pay_in_4,4,163.47,163.47,0,2025-11-24,defaulted
3924,1751,14,pay_in_4,4,550.00,550.00,0,2026-02-14,defaulted
3925,1751,2,pay_in_4,4,302.12,302.12,0,2025-09-21,paid_off
3926,1751,41,pay_monthly_12,12,98.68,122.18,2414,2026-01-23,delinquent
3927,1751,7,pay_in_4,4,308.50,308.50,0,2025-05-28,paid_off
3928,1751,56,pay_monthly_12,12,180.19,236.79,3185,2025-04-19,active
3929,1752,8,pay_monthly_6,6,450.13,487.05,1663,2025-09-13,active
3930,1752,49,pay_in_4,4,94.38,94.38,0,2026-06-02,active
3931,1752,42,pay_monthly_6,6,153.09,165.68,1668,2026-06-20,active
3932,1752,21,pay_in_4,4,717.90,717.90,0,2025-10-22,paid_off
3933,1753,32,pay_in_4,4,416.43,416.43,0,2026-06-23,active
3934,1753,51,pay_in_4,4,291.46,291.46,0,2026-01-21,paid_off
3935,1753,41,pay_in_4,4,118.52,118.52,0,2026-03-07,paid_off
3936,1754,22,pay_monthly_12,12,920.50,1117.06,2165,2026-04-27,active
3937,1755,45,pay_in_4,4,396.30,396.30,0,2025-06-25,paid_off
3938,1755,43,pay_in_4,4,137.43,137.43,0,2025-11-04,delinquent
3939,1755,18,pay_in_4,4,257.64,257.64,0,2026-06-21,active
3940,1755,45,pay_monthly_6,6,500.49,560.32,2424,2025-08-15,paid_off
3941,1756,23,pay_in_4,4,524.45,524.45,0,2026-06-22,active
3942,1757,2,pay_in_4,4,81.74,81.74,0,2025-08-20,delinquent
3943,1757,5,pay_in_3,3,410.24,410.24,0,2026-06-11,active
3944,1757,4,pay_monthly_12,12,170.06,206.83,2192,2025-11-13,delinquent
3945,1757,39,pay_in_4,4,234.57,234.57,0,2025-12-22,paid_off
3946,1758,36,pay_in_4,4,148.11,148.11,0,2026-05-23,defaulted
3947,1758,36,pay_in_3,3,177.85,177.85,0,2026-05-08,defaulted
3948,1758,36,pay_in_3,3,152.50,152.50,0,2026-06-23,active
3949,1758,36,pay_in_3,3,190.47,190.47,0,2026-05-25,defaulted
3950,1758,36,pay_in_4,4,523.74,523.74,0,2026-06-24,active
3951,1759,10,pay_in_4,4,193.93,193.93,0,2026-02-08,paid_off
3952,1761,61,pay_in_4,4,61.40,61.40,0,2025-09-13,defaulted
3953,1761,36,pay_in_4,4,103.39,103.39,0,2026-01-05,paid_off
3954,1761,16,pay_in_3,3,275.26,275.26,0,2026-05-19,active
3955,1761,20,pay_in_3,3,816.21,816.21,0,2025-06-20,active
3956,1761,30,pay_in_3,3,472.47,472.47,0,2026-06-24,active
3957,1762,19,pay_in_4,4,390.21,390.21,0,2026-02-07,defaulted
3958,1762,3,pay_in_4,4,562.44,562.44,0,2026-01-04,active
3959,1762,61,pay_in_4,4,129.18,129.18,0,2026-05-06,active
3960,1762,22,pay_monthly_6,6,476.15,530.63,2320,2025-07-06,active
3961,1762,58,pay_monthly_12,12,57.30,74.74,3086,2025-10-06,active
3962,1763,47,pay_in_4,4,144.84,144.84,0,2025-11-20,active
3963,1763,31,pay_monthly_6,6,863.64,961.00,2286,2025-07-06,paid_off
3964,1763,21,pay_in_4,4,666.39,666.39,0,2026-05-23,active
3965,1763,12,pay_in_4,4,2141.22,2141.22,0,2025-07-12,paid_off
3966,1763,26,pay_in_3,3,1544.20,1544.20,0,2025-09-21,paid_off
3967,1764,59,pay_in_4,4,76.47,76.47,0,2026-01-15,active
3968,1764,3,pay_monthly_6,6,362.14,407.79,2556,2025-05-26,active
3969,1764,53,pay_in_4,4,417.15,417.15,0,2025-11-24,delinquent
3970,1765,61,pay_in_3,3,147.31,147.31,0,2025-06-25,delinquent
3971,1765,1,pay_in_3,3,285.40,285.40,0,2025-06-23,paid_off
3972,1765,20,pay_in_4,4,460.91,460.91,0,2026-06-15,active
3973,1766,9,pay_monthly_6,6,407.85,448.04,1998,2026-06-15,active
3974,1767,38,pay_in_4,4,177.16,177.16,0,2026-03-19,paid_off
3975,1767,37,pay_in_4,4,163.03,163.03,0,2025-09-02,paid_off
3976,1767,42,pay_in_4,4,282.53,282.53,0,2026-02-16,active
3977,1767,53,pay_in_3,3,230.27,230.27,0,2025-11-21,active
3978,1767,2,pay_in_4,4,481.49,481.49,0,2025-08-18,paid_off
3979,1768,41,pay_monthly_6,6,104.71,112.63,1534,2026-03-16,defaulted
3980,1768,20,pay_in_3,3,316.64,316.64,0,2026-03-18,active
3981,1768,49,pay_monthly_6,6,532.06,571.73,1512,2025-08-11,paid_off
3982,1769,39,pay_in_4,4,268.80,268.80,0,2026-04-14,paid_off
3983,1770,6,pay_monthly_12,12,753.68,964.05,2830,2026-04-16,active
3984,1771,39,pay_monthly_6,6,328.82,355.56,1649,2025-11-02,paid_off
3985,1771,9,pay_monthly_12,12,181.35,238.69,3206,2026-04-10,active
3986,1772,54,pay_monthly_12,12,326.90,426.30,3083,2026-05-18,active
3987,1772,41,pay_in_4,4,204.24,204.24,0,2026-05-07,active
3988,1772,29,pay_in_4,4,308.65,308.65,0,2025-09-05,delinquent
3989,1772,24,pay_in_4,4,967.69,967.69,0,2026-04-17,active
3990,1772,55,pay_monthly_6,6,194.47,214.74,2114,2026-04-13,active
3991,1775,7,pay_monthly_12,12,134.07,175.25,3114,2026-03-01,active
3992,1775,4,pay_in_4,4,254.89,254.89,0,2025-06-19,active
3993,1776,3,pay_in_4,4,347.73,347.73,0,2026-06-18,active
3994,1776,25,pay_in_4,4,502.50,502.50,0,2026-06-02,active
3995,1778,44,pay_monthly_6,6,133.69,144.75,1677,2025-09-17,active
3996,1778,45,pay_monthly_12,12,394.10,512.34,3042,2026-05-01,active
3997,1778,11,pay_in_4,4,545.45,545.45,0,2026-01-05,active
3998,1779,35,pay_monthly_6,6,109.18,121.31,2252,2025-04-19,paid_off
3999,1779,44,pay_in_3,3,113.43,113.43,0,2025-05-02,paid_off
4000,1779,19,pay_in_4,4,271.02,271.02,0,2025-05-04,paid_off
4001,1779,5,pay_in_4,4,520.10,520.10,0,2026-02-10,defaulted
4002,1780,6,pay_in_4,4,346.96,346.96,0,2026-05-23,active
4003,1781,5,pay_in_4,4,157.15,157.15,0,2026-06-07,active
4004,1781,30,pay_monthly_12,12,416.68,548.60,3210,2026-02-20,defaulted
4005,1781,24,pay_in_4,4,464.91,464.91,0,2026-05-24,defaulted
4006,1782,26,pay_monthly_6,6,1065.35,1184.14,2261,2025-02-06,active
4007,1782,36,pay_in_4,4,48.70,48.70,0,2025-02-08,paid_off
4008,1783,1,pay_in_4,4,308.83,308.83,0,2026-02-08,paid_off
4009,1783,48,pay_in_4,4,333.87,333.87,0,2026-01-01,paid_off
4010,1784,19,pay_in_3,3,388.86,388.86,0,2025-06-24,paid_off
4011,1784,57,pay_in_4,4,81.53,81.53,0,2026-05-16,active
4012,1784,11,pay_in_3,3,403.07,403.07,0,2025-06-16,delinquent
4013,1784,38,pay_monthly_12,12,168.04,219.19,3086,2025-10-04,active
4014,1785,19,pay_in_3,3,314.37,314.37,0,2025-11-20,paid_off
4015,1785,42,pay_in_4,4,163.73,163.73,0,2025-04-15,paid_off
4016,1785,42,pay_in_4,4,88.83,88.83,0,2026-01-04,paid_off
4017,1786,40,pay_monthly_12,12,282.17,372.23,3236,2025-09-16,active
4018,1786,33,pay_in_4,4,648.16,648.16,0,2026-01-13,paid_off
4019,1786,19,pay_monthly_6,6,425.60,476.12,2407,2026-03-27,active
4020,1786,34,pay_in_4,4,405.45,405.45,0,2025-08-03,active
4021,1786,6,pay_in_3,3,260.28,260.28,0,2026-02-05,active
4022,1786,13,pay_in_4,4,560.91,560.91,0,2026-01-18,active
4023,1787,2,pay_in_3,3,169.52,169.52,0,2026-02-02,paid_off
4024,1787,13,pay_monthly_6,6,451.13,508.88,2596,2026-02-22,active
4025,1787,21,pay_monthly_12,12,735.95,929.47,2666,2025-12-24,active
4026,1787,26,pay_monthly_6,6,1033.03,1145.77,2213,2026-01-02,paid_off
4027,1788,34,pay_in_4,4,786.13,786.13,0,2026-06-20,active
4028,1788,29,pay_in_4,4,519.97,519.97,0,2026-03-25,paid_off
4029,1789,57,pay_in_3,3,122.58,122.58,0,2025-10-20,active
4030,1791,32,pay_in_4,4,782.76,782.76,0,2026-05-17,active
4031,1791,4,pay_monthly_6,6,408.51,458.29,2471,2025-10-05,paid_off
4032,1791,49,pay_monthly_6,6,327.61,355.58,1731,2026-02-27,active
4033,1792,7,pay_in_4,4,252.99,252.99,0,2025-09-01,active
4034,1792,61,pay_in_4,4,29.26,29.26,0,2026-01-11,paid_off
4035,1792,23,pay_in_4,4,1000.04,1000.04,0,2026-01-11,paid_off
4036,1792,18,pay_in_4,4,748.61,748.61,0,2025-11-17,paid_off
4037,1792,17,pay_in_4,4,215.85,215.85,0,2026-03-12,paid_off
4038,1793,43,pay_monthly_6,6,122.43,133.63,1855,2026-04-08,active
4039,1794,32,pay_monthly_12,12,274.60,334.21,2201,2026-05-09,active
4040,1794,50,pay_monthly_6,6,168.15,181.11,1563,2026-02-04,active
4041,1794,10,pay_in_3,3,156.21,156.21,0,2026-05-01,defaulted
4042,1794,33,pay_monthly_6,6,690.69,764.43,2165,2025-12-18,active
4043,1795,7,pay_in_4,4,281.96,281.96,0,2026-03-28,defaulted
4044,1798,1,pay_in_3,3,401.78,401.78,0,2026-06-14,active
4045,1799,21,pay_in_4,4,1400.00,1400.00,0,2026-06-23,active
4046,1799,20,pay_in_4,4,857.83,857.83,0,2026-05-07,active
4047,1799,12,pay_monthly_6,6,1388.85,1494.53,1543,2026-06-23,active
4048,1800,8,pay_in_3,3,609.51,609.51,0,2025-10-06,defaulted
4049,1800,42,pay_in_3,3,68.33,68.33,0,2026-01-01,paid_off
4050,1801,16,pay_in_3,3,1237.80,1237.80,0,2025-06-21,paid_off
4051,1801,32,pay_monthly_12,12,320.80,426.89,3353,2026-01-21,delinquent
4052,1801,27,pay_in_4,4,2150.00,2150.00,0,2025-06-26,paid_off
4053,1803,49,pay_in_4,4,254.98,254.98,0,2025-07-26,paid_off
4054,1803,13,pay_monthly_12,12,644.28,826.15,2862,2025-04-05,paid_off
4055,1805,16,pay_in_3,3,382.51,382.51,0,2025-04-03,paid_off
4056,1805,6,pay_in_4,4,299.91,299.91,0,2025-09-07,paid_off
4057,1805,43,pay_monthly_6,6,135.82,152.17,2441,2025-06-14,delinquent
4058,1805,52,pay_in_4,4,203.95,203.95,0,2025-01-24,delinquent
4059,1805,61,pay_in_3,3,61.04,61.04,0,2025-01-25,delinquent
4060,1806,23,pay_in_4,4,510.40,510.40,0,2026-06-12,active
4061,1806,50,pay_monthly_6,6,290.41,324.21,2360,2026-01-19,active
4062,1806,8,pay_in_4,4,193.95,193.95,0,2025-05-01,active
4063,1808,45,pay_in_3,3,156.68,156.68,0,2026-04-18,active
4064,1809,6,pay_in_4,4,562.71,562.71,0,2025-06-24,paid_off
4065,1809,47,pay_in_4,4,241.84,241.84,0,2026-02-18,paid_off
4066,1809,24,pay_in_4,4,472.05,472.05,0,2026-06-18,active
4067,1810,43,pay_monthly_6,6,143.63,157.30,1930,2026-04-10,active
4068,1811,13,pay_in_3,3,988.38,988.38,0,2026-03-28,paid_off
4069,1811,25,pay_monthly_6,6,657.30,736.85,2454,2025-05-29,paid_off
4070,1811,36,pay_in_4,4,83.99,83.99,0,2026-03-20,paid_off
4071,1811,54,pay_monthly_12,12,90.63,120.58,3350,2025-07-04,active
4072,1812,43,pay_in_3,3,133.88,133.88,0,2026-06-16,active
4073,1812,34,pay_in_4,4,478.07,478.07,0,2025-12-04,delinquent
4074,1812,17,pay_in_4,4,1253.03,1253.03,0,2026-06-25,active
4075,1812,40,pay_monthly_6,6,73.29,79.92,1834,2026-02-15,active
4076,1812,47,pay_in_3,3,121.87,121.87,0,2026-04-01,paid_off
4077,1812,39,pay_in_3,3,217.37,217.37,0,2026-06-02,active
4078,1813,59,pay_monthly_12,12,48.35,61.93,2848,2025-12-07,defaulted
4079,1814,36,pay_monthly_6,6,206.23,224.29,1776,2026-04-15,active
4080,1814,56,pay_monthly_6,6,87.71,98.44,2480,2026-02-04,active
4081,1814,17,pay_monthly_12,12,442.55,553.77,2548,2025-07-11,active
4082,1815,19,pay_in_4,4,1565.29,1565.29,0,2025-12-16,defaulted
4083,1815,11,pay_in_4,4,512.13,512.13,0,2026-04-03,active
4084,1815,32,pay_monthly_6,6,864.87,933.71,1614,2025-12-18,paid_off
4085,1815,6,pay_monthly_6,6,263.50,288.94,1958,2026-04-03,active
4086,1816,22,pay_monthly_6,6,511.10,557.33,1834,2025-12-23,paid_off
4087,1816,15,pay_monthly_6,6,504.04,553.46,1988,2025-07-10,defaulted
4088,1816,9,pay_monthly_6,6,226.73,245.84,1709,2026-05-19,active
4089,1817,35,pay_in_4,4,48.08,48.08,0,2025-08-16,paid_off
4090,1817,55,pay_monthly_6,6,67.02,74.93,2393,2025-10-14,paid_off
4091,1817,32,pay_in_4,4,273.72,273.72,0,2025-07-23,paid_off
4092,1818,61,pay_in_4,4,96.14,96.14,0,2026-05-08,active
4093,1819,20,pay_in_4,4,544.01,544.01,0,2026-06-19,active
4094,1819,24,pay_in_4,4,1312.16,1312.16,0,2025-05-30,paid_off
4095,1819,9,pay_in_3,3,1157.65,1157.65,0,2026-03-08,active
4096,1819,33,pay_monthly_6,6,718.06,793.95,2143,2026-01-27,active
4097,1819,27,pay_in_4,4,2150.00,2150.00,0,2026-06-10,active
4098,1820,24,pay_in_4,4,464.74,464.74,0,2026-05-26,active
4099,1822,60,pay_in_3,3,42.88,42.88,0,2026-03-02,paid_off
4100,1822,29,pay_monthly_12,12,458.17,558.99,2231,2025-11-25,active
4101,1822,37,pay_monthly_12,12,127.65,160.37,2599,2025-03-24,active
4102,1822,33,pay_in_3,3,481.49,481.49,0,2025-12-11,paid_off
4103,1822,19,pay_in_4,4,704.33,704.33,0,2026-02-22,paid_off
4104,1822,25,pay_in_3,3,379.13,379.13,0,2025-07-09,active
4105,1824,30,pay_in_3,3,487.14,487.14,0,2025-12-26,paid_off
4106,1824,30,pay_in_4,4,1080.34,1080.34,0,2025-07-27,paid_off
4107,1825,58,pay_in_4,4,71.09,71.09,0,2026-05-19,active
4108,1825,5,pay_monthly_6,6,349.96,378.73,1667,2026-06-13,active
4109,1825,39,pay_in_4,4,94.38,94.38,0,2025-08-31,active
4110,1825,24,pay_monthly_6,6,763.53,836.77,1945,2026-04-13,active
4111,1826,55,pay_in_4,4,85.44,85.44,0,2026-06-03,active
4112,1826,14,pay_in_4,4,622.46,622.46,0,2025-10-18,paid_off
4113,1826,32,pay_monthly_12,12,355.80,435.64,2275,2025-11-10,active
4114,1826,5,pay_monthly_12,12,324.01,404.32,2513,2025-05-24,active
4115,1826,40,pay_in_4,4,194.43,194.43,0,2026-05-18,active
4116,1827,25,pay_monthly_6,6,978.14,1070.37,1912,2026-02-09,active
4117,1827,41,pay_in_3,3,59.90,59.90,0,2026-05-25,active
4118,1827,17,pay_monthly_12,12,1154.23,1396.94,2132,2026-06-08,active
4119,1827,24,pay_in_4,4,1211.97,1211.97,0,2025-12-04,active
4120,1827,30,pay_in_3,3,942.97,942.97,0,2026-04-24,active
